chembl_id,smiles,pIC50
CHEMBL1928955,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc(Oc3cc(NC(=O)COc4ccccc4)ccc3)c2)c1,7.1870866
CHEMBL3903870,O=C(/C=C/C[NH+](C)C)N1C(Cn2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc23)CCC1,7.7246885
CHEMBL1929303,S(Cc1ccccc1)c1oc(-c2c(F)cccc2)nn1,5.2915792
CHEMBL1830268,S=C(N/N=C(/C=C/c1ccc(OC)cc1)\c1ccccc1)N,4.8288589
CHEMBL328879,O(C)c1cc2c(Nc3ccccc3)ncnc2cc1,7.2596374
CHEMBL255236,Fc1cc(Cn2ncc3c2ccc(Nc2c(/C=N/OCc4c(OC)cccc4)c(N)ncn2)c3)ccc1,7.3279023
CHEMBL1081849,Clc1c(OCc2cc(F)ccc2)ccc(Nc2nncc3[nH]c(C(=O)NCCCN4CC[NH+](C)CC4)c(C)c23)c1,6.0087738
CHEMBL599398,O=C(NO)CCCCOc1c(OC)cc2ncnc(Nc3cc(C#C)ccc3)c2c1,7.8239088
CHEMBL246492,Fc1cc(Cn2ncc3c2ccc(NC2=NC=Nn4c2c(COC[C@H]2NCCOC2)cc4)c3)ccc1,6.19382
CHEMBL91914,O=[N+]([O-])c1cc2ncnc(Nc3ccccc3)c2cc1,4.9208188
CHEMBL2381506,Clc1c(Oc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(N3CCN(CC(=O)OCCOc4c(S(=O)(=O)c5ccccc5)[n+]([O-])on4)CC3)cc2)nc1,7.2291479
CHEMBL2316146,Brc1ccc(/C=C\2/C(=O)/C(=C/c3cc(OC)cc(OC)c3)/CCC/2)cc1,5.1487417
CHEMBL489083,S(C(=[NH2+])N)CCCN1C(=O)C=2n3c4c(cc3-c3c5n(ccc5ccc3)C=2C1=O)cccc4,5.3372421
CHEMBL1828863,Clc1ccc(S(=O)(=O)NC(=O)Cn2c(C)ncc2[N+](=O)[O-])cc1,5.821023
CHEMBL1945445,Brc1cc(C(=O)NS(=O)(=O)c2ccc(C)cc2)cnc1,4.9168558
CHEMBL521571,Brc1c(F)ccc(Cc2ncnc3c2cc(NC(=O)C=C)cc3)c1,9.1600199
CHEMBL3805383,Fc1c([N+](=O)[O-])cc(Nc2ncnc3c2c2OCCOc2c(OC(C)C)c3)cc1,7.0835462
CHEMBL1928947,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc(Oc3cc(NC(=O)C=C)ccc3)c2)c1,7.4317985
CHEMBL2335015,Brc1c(F)ccc(Nc2nc(NC(=O)C(C)(C)C)nc3[nH]c(CCc4ncccc4)cc23)c1,5.2676063
CHEMBL3759317,O=C(NCC[NH+](C)C)c1cc(OC)c(c(OC)c1)-c1sc2ncnc(N[C@H](C)c3ccccc3)c2c1,9.3979397
CHEMBL3979366,Clc1c(F)c(Nc2ncnc3c2cc(O[C@@H]2C[C@@H](C(=O)NCC[NH+](C)C)N(C(=O)C=C)CC2)c(OC)c3)ccc1F,8.1804562
CHEMBL3740850,O=C(OCCOc1c(OCCOC)cc2c(Nc3cc(C#C)ccc3)ncnc2c1)C(C)c1cc2c(cc(OC)cc2)cc1,7.1426673
CHEMBL3676360,Clc1c(Cl)cc(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCNC(=O)C[NH+](C)C)c3)c(F)c1,8.0457573
CHEMBL3671541,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCNC(=O)C(=O)OCC)c3)cc1,7.0087738
CHEMBL1914656,Oc1ccc(-c2[nH]c3ncnc(N[C@H](C)c4ccc(C)cc4)c3c2)cc1,6.3467875
CHEMBL53426,Brc1cc(Nc2ncnc3c2nc(NCCc2[nH]cnc2)nc3)ccc1,9.5999804
CHEMBL3806200,Clc1c([N+](=O)[O-])cc(Nc2ncnc3c2c2OCCOc2c(OCCOC)c3)cc1,7.4412913
CHEMBL1173192,Brc1c(Br)ccc(C2=NN(C(=S)N)C(c3ccc(O)cc3)C2)c1,4.9480762
CHEMBL93461,Brc1cc(Nc2ncnc3c2ccc(NC(=O)C)c3)ccc1,7.3979402
CHEMBL3799345,O=C(Nc1ccc(C(=O)c2ccccc2)cc1)c1[nH]c2c(c1)cccc2,4.309804
CHEMBL51485,Clc1c(c(Cl)ccc1)-c1c(NC(=O)NCc2ccccc2)nc2nc(NCCCN3CC[NH+](C)CC3)ncc2c1,6.0087738
CHEMBL172652,Brc1cc(Nc2ncnc3c2cc2nn[nH]c2c3)ccc1,8.3872166
CHEMBL3612570,O=C(C)c1cc(Nc2ncnc3c2cc2N(CCOC)C(=O)Oc2c3)ccc1,6.251812
CHEMBL328977,Brc1cc(Nc2ncnc3c2cc(NC(=O)C#CCN2CCSCC2)cc3)ccc1,7.0222764
CHEMBL322298,Clc1c(c(Cl)ccc1)C=1C(=O)N(CC)c2nc(Nc3ccccc3)ncc2C=1,6.6989698
CHEMBL501705,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2sc(C#C[C@H]2NC[C@H](NS(=O)(=O)CC)C2)c3)c1,7.3010302
CHEMBL206003,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3nc(C[NH3+])ccc3)cncn2)c1,7.6777806
CHEMBL1173680,Clc1c(Cl)ccc(C2=NN(C(=O)C)C(c3ccc(OC)cc3)C2)c1,4.7647243
CHEMBL1272061,O=C(C=C)N1Cc2sc3ncnc(N[C@H](CO)c4ccccc4)c3c2CC1,8.0969105
CHEMBL391738,Clc1c(OC)cc(Nc2c(C#N)cnc3c2cc(OC)c(C#CCCN2CC[NH+](C)CC2)c3)c(Cl)c1,6.1426673
CHEMBL3893810,Clc1c(Nc2c(S(=O)(=O)C(C)C)cccc2)nc(N=NCc2ccc(C(F)(F)F)cc2)nc1,6.2269454
CHEMBL1928310,Fc1ccc(Nc2ncnc3sc(C(=O)c4[nH]c5c(c4)cccc5)cc23)cc1,7.3595185
CHEMBL591288,Clc1c(O)c(CN(C(=S)Nc2ccccc2)Cc2ccc(O)cc2)cc(Cl)c1,6.251812
CHEMBL3219129,O=C(Nc1cc(N2C(=O)C(C(C)C)N(C)C(=O)c3c2nc(Nc2c(OC)cc(N4CC[NH+](C)CC4)cc2)nc3)ccc1)C=C,7.6050234
CHEMBL4097795,ClCCN(P(=O)(OCCCOc1cc2c(Nc3cc(Cl)c(F)cc3)ncnc2cc1)N)CCCl,8.2441254
CHEMBL592200,Clc1c(O)c(CN(C(=S)Nc2ccccc2)Cc2ccc(F)cc2)cc(Cl)c1,5.8728952
CHEMBL215559,Clc1cc(Nc2ncnc3c2cc(OC2CC[NH+](CCOC)CC2)c(OC)c3)c(F)cc1,6.9430952
CHEMBL2442333,O=C(N1CCCCC1)c1cc(N2C(=O)c3c([O-])cc(OC)cc3CC2)ccc1,5.9281182
CHEMBL3939300,O=C(Nc1c(OC)cc2ncnc(Nc3cc4c(n(Cc5cnccc5)cc4)cc3)c2c1)CC,6.1463017
CHEMBL2385975,Clc1c(OCc2ncccc2)ccc(NC(=O)c2c(N)cc(OCC)c(NC(=O)/C=C/C[NH+](C)C)c2)c1,6.09691
CHEMBL385479,Clc1c(F)c(Nc2ncnc3c2cc(OCCC[NH+]2CCOCC2)c(OC)c3)ccc1,7.7447276
CHEMBL552860,O=C(CC[NH+](C)C)c1cc(O)c(OCc2ccccc2)cc1,6.4436975
CHEMBL3800448,O=C(Nc1cc(C(O)C)ccc1)c1[nH]c2c(c1)cccc2,4.4685211
CHEMBL1914660,Fc1cc([C@H](Nc2ncnc3[nH]c(-c4ccc(O)cc4)cc23)C)ccc1,8.0457573
CHEMBL246687,Fc1cc(Cn2ncc3c2ccc(NC2=NC=Nn4c2c(CN2C[C@@H]([NH3+])CC2)cc4)c3)ccc1,7.3010302
CHEMBL3628800,Clc1c(F)ccc(Oc2ncnc3c2cccc3)c1,6.2291479
CHEMBL535,Fc1cc2/C(=C/c3c(C)c(C(=O)NCC[NH+](CC)CC)c(C)[nH]3)/C(=O)Nc2cc1,6.7642193
CHEMBL387187,FC(F)(F)c1cc(Nc2ncnc(Nc3cc(NC(=O)C4CC4)ccc3)c2)ccc1,7.6777806
CHEMBL3754722,O=C(Nc1cc(OC)c(OC)c(-c2cncnc2)c1)Nc1ccncc1,6.5369139
CHEMBL2426290,Fc1c(-c2c3n(nc2)C=CC=C3)nc(Nc2c(OC)ccc(NC(=O)/C=C/C[NH+](C)C)c2)nc1,4.7212462
CHEMBL15202,O(Cc1ccccc1)c1ccc(Nc2ncnc3c2cc(OC)cc3)cc1,7.1699891
CHEMBL3297892,N(c1nc(C)nc2oc(C)cc12)c1cc(C#C)ccc1,7.5228786
CHEMBL3674148,Clc1c(F)ccc(Nc2n(C(C)C)c3nc(Nc4ccc(C(=O)NN5CC[NH+](C)CC5)cc4)ncc3n2)c1,9
CHEMBL307026,N(c1ncnc2[nH]c(C)c(C)c12)c1cc(C)ccc1,6.2441254
CHEMBL3040597,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2oc(C[NH2+]CCNS(=O)(=O)C)cc2)cc3)c1,7.8085489
CHEMBL327725,O=C([O-])C(N=C1C(=O)CC(=NC(C(=O)[O-])C(O)C)C(=O)C1)C(O)C,4.3565474
CHEMBL3699583,Clc1c(Oc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(N3CCN(C(=O)CO)CC3)cc2)nc1,8.2596369
CHEMBL1762110,O=C(NCC1CCC(c2n3c(c(-c4[nH]c5c(c4)cccc5)n2)C(N)=NC=C3)CC1)C,5.4461169
CHEMBL1958035,Clc1ccc(C2=NN(C=3SCC(=O)N=3)C(c3ccc(C)cc3)C2)cc1,5.1758742
CHEMBL3655337,Clc1c(F)ccc(Nc2ncnc3sc4c(c23)CCN(C(=O)/C=C/C[NH+]2C3CCC2CC3)C4)c1,8.9586077
CHEMBL369967,[NH2+](CC)Cc1c(CC)c2C(Nc3cc4c(n(Cc5ccccc5)nc4)cc3)=NC=Nn2c1,5.1307683
CHEMBL1614712,O(Cc1ccccc1)c1cc(-c2c3c(N)ncnc3n(C3CC(C[NH+]4CCC4)C3)c2)ccc1,5.2839966
CHEMBL450319,Oc1ccc(C(C#N)=C(C#N)C#N)cc1,3.2218487
CHEMBL3775897,O=C1N(CCC[NH+]2CCCCC2)c2c(OC1)cc1ncnc(Nc3cc(C)ccc3)c1c2,6.3408446
CHEMBL470219,Clc1c(F)ccc(Nc2ncnc3nc(Nc4ccc(C[NH+]5CCCC5)cc4)sc23)c1,8.3979397
CHEMBL4096988,Fc1c(N2C(=O)N([C@@H]3CN(C(=O)CC)CC3)c3nc(Nc4cc(C)c(N5C[C@@H]6[C@@H](C[NH+](C)C6)C5)cc4)ncc3C2)cc(OC)cc1,6.6655464
CHEMBL247024,N#Cc1c(N[C@H]2[C@H](c3ccccc3)C2)c2c(nc1)ccc(-c1ccc(C[NH+]3CCOCC3)cc1)c2,5.5968795
CHEMBL181029,O=[N+]([O-])c1cc(NC(=O)Nc2ncnc3nn4c(c23)C=CC=C4)ccc1,5
CHEMBL3735958,F[C@H]1[C@@H](O)CCN(c2nc(Nc3ncc4nc(C)n(C(C)C)c4c3)ccn2)C1,6
CHEMBL3671529,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCNC(=O)CN)c3)cc1,7.0506101
CHEMBL206483,N(Cc1cc2OCOc2cc1)c1ncnc2n(-c3cc(C)ccc3)ncc12,4.8239088
CHEMBL31419,Brc1cc(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCC[NH+]2CCOCC2)c3)ccc1,8.4436979
CHEMBL3612567,FC(F)(F)COc1c(C)c(COc2ccc(Nc3ncnc4c3cc3N(CCOC)C(=O)Oc3c4)cc2)ncc1,6.4685211
CHEMBL391675,Fc1cc(Cn2ncc3c2ccc(NC2=NC=Nn4c2c(C[NH+]2CCCC2)cc4)c3)ccc1,6.3010302
CHEMBL3676389,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCNC(=O)C([NH3+])C)c3)cc1,7.7447276
CHEMBL2381505,Clc1c(Oc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(N3CCN(CC(=O)NCC(Oc4c(S(=O)(=O)c5ccccc5)[n+]([O-])on4)C)CC3)cc2)nc1,7.1366773
CHEMBL496174,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2sc(C#C[C@@H]2[NH2+]CCC2)c3)c1,8.1549015
CHEMBL2105717,Fc1ccc(NC(=O)C2(C(=O)Nc3ccc(Oc4c5c(ncc4)cc(OC)c(OC)c5)cc3)CC2)cc1,6.6478176
CHEMBL3092306,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)NCC[NH+](C)C)c(O[C@@H]2COCC2)c3)c1,6.197226
CHEMBL3904205,O=C(Nc1c(OC)cc2ncnc(Nc3cc4c(N(Cc5ccccc5)CC4)cc3)c2c1)CC,6.7569618
CHEMBL3233789,Clc1c(F)ccc(Nc2ncnc3sc(NC(=O)/C=C/CN4CC[NH+](C)CC4)cc23)c1,6.9065785
CHEMBL406845,Clc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,6.318759
CHEMBL485320,Brc1cc(Nc2nc(N)nc3[nH]c(CCc4ccccc4)cc23)ccc1,6.5228786
CHEMBL353823,O(C(C)(C)C)C(=O)N1CC(n2c3ncnc(N)c3c(-c3ccccc3)c2)CC1,5.0809221
CHEMBL1830278,Brc1ccc(/C(=N\NC(=S)N)/C=C/c2ccc(F)cc2)cc1,5.6635404
CHEMBL289787,Brc1cc(Nc2ncnc3c(OC)cccc23)ccc1,6.0114412
CHEMBL3233783,Clc1c(F)ccc(Nc2ncnc3sc(NC(=O)/C=C/CN4CC(F)(F)CC4)cc23)c1,7.5528421
CHEMBL1095465,Brc1cc(Nc2nc(N)nc3[nH]c(Cc4c(OC)ccc(OC)c4)cc23)ccc1,6.6197886
CHEMBL472581,S(=O)(=O)(CCNCc1scc(-c2cc3c(Nc4cc5c(n(Cc6ccccc6)nc5)cc4)ncnc3cc2)n1)C,7.1500282
CHEMBL3133756,Clc1c(C(F)(F)F)cc(NC(=O)Nc2cc(Nc3ncnc4c3ccc(OCCC[NH+]3CCN(CCO)CC3)c4)ccc2)cc1,7.004365
CHEMBL3787112,Oc1cc(-c2c3c(N)ncnc3n(C3CC(C[NH+]4CCC4)C3)c2)ccc1,5.6382723
CHEMBL393848,Fc1cc(Cn2ncc3c2ccc(NC2=NC=Nn4c2c(CN2C[C@H]([NH3+])CC2)cc4)c3)ccc1,7.221849
CHEMBL511637,Clc1c(F)ccc(Nc2ncnc3nc(Nc4ccc(C[NH+]5CCOCC5)cc4)sc23)c1,7.9208188
CHEMBL1630578,O=C(CN1CCN(c2nc(N3CCCC3)nc(N3CCCC3)c2)CC1)[C@H]1[C@H](C)C[C@@H]2[C@]1(C)CC=C1[C@]3(C)C(=CC(=O)C=C3)CC[C@@H]21,4.6904335
CHEMBL3799956,O=C(Nc1cc(C(=O)c2ccccc2)ccc1)c1[nH]c2c(c1)cccc2,4.3467875
CHEMBL473436,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2sc(-c2[nH]ccc2)c3)c1,7.167491
CHEMBL271540,N(C)(C)c1cc(N)c(Nc2ncnc3c2cncc3)cc1,5.3099999
CHEMBL346846,Brc1cc(Nc2ncnc3c2sc2c3ccc(OC)c2)ccc1,7.09691
CHEMBL182397,Fc1c(NC(=O)c2ccccc2)cccc1Nc1ncnc2c1cc(OC)c(OC)c2,5.5528421
CHEMBL4063067,Clc1c(OC)cccc1N1C(=O)N([C@@H]2CN(C(=O)CC)CC2)c2nc(Nc3cc(C)c(N4CC[NH+](C)CC4)cc3)ncc2C1,6.3840499
CHEMBL1241774,Nc1ncnc2n(C(C)C)nc(-c3cc4nccnc4cc3)c12,4.7447276
CHEMBL333038,Clc1cc(Nc2n[nH]c3ncnc(Nc4cc(Cl)ccc4)c23)ccc1,6.4814858
CHEMBL593274,Clc1c(-c2sc3c(n2)cccc3)ccc(Nc2ncnc3c2cc(OC)c(OCCCN2CC[NH+](C)CC2)c3)c1,7.7958798
CHEMBL3085374,O(C)c1c(OC)cc2ncnc(C#C[C@](O)(Cc3ccccc3)C)c2c1,8.0457573
CHEMBL113901,Clc1c(F)ccc(Nc2c(C#N)cnc3c2cc(NC(=O)/C=C/C([NH+](C)C)C)c(OC)c3)c1,5.2823296
CHEMBL460735,Clc1cc(Nc2ncnc3c2C(NC(=O)C=C)=CC3)ccc1,8.7999706
CHEMBL1241863,O=C1Nc2c(cc(-c3nn(C(C)C)c4ncnc(N)c34)cc2)C=C1,5.1739254
CHEMBL3805283,Clc1c(F)ccc(Nc2ncnc3c2c2OCCOc2c(OC(C)C)c3)c1,7.5361071
CHEMBL1683963,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(/C=C(/C(=O)NCCN3CCOCC3)\C)c(C)ncn2)c1,7.5528421
CHEMBL3416606,Brc1sc2ncnc(N[C@H](COC)c3ccccc3)c2c1,6.5816989
CHEMBL3671573,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCNC(=O)CC[NH+]2CCCCC2)c3)cc1,7.8538718
CHEMBL589120,ClCCN(CCCl)c1ccc(C(=O)N(C)c2ccccc2)cc1,4.8320923
CHEMBL169757,Nc1ncnc2n(-c3ccccc3)cc(-c3ccccc3)c12,6.3010302
CHEMBL2178349,N(c1n(C)c2nc(Nc3ccc(N4CC[NH+](C)CC4)cc3)ncc2n1)c1ccccc1,8.5228786
CHEMBL521887,O=C(Nc1cc(c(C)cc1)-c1cc2c(cc1)ccnc2)c1ccc(CN2CC[NH+](C)CC2)cc1,6.154902
CHEMBL1873475,O=C(C=C)N1C[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc23)CCC1,9.3010302
CHEMBL2325107,S=C(N)N1C(c2c3c(ccc2)cccc3)CC(c2ccc(C)cc2)=N1,5.6861329
CHEMBL291701,Brc1cc(Nc2ncnc3nc(F)ccc23)ccc1,6.1649437
CHEMBL289213,Brc1cc(Nc2ncnc3c2cc2c(C[NH+](CC(=O)[O-])C)c[nH]c2c3)ccc1,9.1426678
CHEMBL92006,Clc1c(F)ccc(/N=N/c2ncnc3c2cc(OC)c(OC)c3)c1,6.1366773
CHEMBL3680376,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)/C=C/CN2CC(F)CCC2)c(OC)c3)c1,7.3435183
CHEMBL207674,Clc1c(F)c(Nc2ncnc3c2cc(CN2C(C(=O)N)COCC2)c(OC)c3)ccc1,7.3010302
CHEMBL4076434,Brc1cc(Nc2ncnc3c2cc(NC(=S)Nc2ccccc2)cc3)ccc1,7.801343
CHEMBL52829,N(C)(C)c1nc2c(Nc3cc(C)ccc3)ncnc2cn1,8.3899794
CHEMBL597948,Clc1cc(Nc2ncnc3c2cc(OCC#C)c(OC)c3)ccc1,7.5867004
CHEMBL3622645,O=C(Nc1c(O[C@@H]2COCC2)cc2ncnc(Nc3cc(C#C)ccc3)c2c1)/C=C/C[NH+](C)C,8.9208183
CHEMBL3233770,ClCC(=O)Nc1sc2ncnc(Nc3cc(Cl)c(F)cc3)c2c1,7.3979402
CHEMBL323970,O=C(N)c1cc(Nc2c(C#N)cnc3c2cc(OC)c(OC)c3)ccc1,5.1100001
CHEMBL1828879,Brc1ccc(S(=O)(=O)NC(=O)Cc2ccc(Br)cc2)cc1,4.762959
CHEMBL4088617,S(c1c2c3c(N)nc(N)nc3[nH]c2ccc1)c1c2c(ccc1)cccc2,3.776504
CHEMBL490774,O=C(NC1CCCCC1)/C(/C#N)=C\c1cc(O)c([O-])cc1,5.6989698
CHEMBL3960853,N([C@H](C)c1ccccc1)c1ncnc2oc(-c3ccc(NCCN4CCOCC4)cc3)cc12,8.9586077
CHEMBL491085,Brc1cc(Nc2ncnc3c2cc(CC(=O)/C=C/C)cc3)ccc1,9.2600327
CHEMBL39355,Brc1cc(Nc2ncnc3c2cc2c(n(CCC[NH+]4CCOCC4)nc2)c3)ccc1,8.0555172
CHEMBL3969056,O=C(Nc1ncc2ncnc(Nc3ccc(Cc4ncccc4)cc3)c2c1)/C=C/C[NH+](C)C,8
CHEMBL3897363,BrCC(=O)OCCN1C(=O)Oc2c1cc1c(Nc3cc(Cl)c(N4CC[NH+](C)CC4)cc3)ncnc1c2,8.0969105
CHEMBL1958037,Brc1ccc(C2=NN(C=3SCC(=O)N=3)C(c3ccccc3)C2)cc1,5.4948502
CHEMBL1448,Clc1c(NC(=O)c2c(O)ccc(Cl)c2)ccc([N+](=O)[O-])c1,4.9788108
CHEMBL172973,O(C)c1cc(-c2c3c(N)ncnc3n(-c3ccccc3)c2)ccc1,6.3010302
CHEMBL50245,Brc1cc(Nc2ncnc3nc(N(C)C)ccc23)ccc1,6.4894552
CHEMBL3221547,Clc1c(NC(=O)OCC)ccc(Nc2ncnc3c2cc(OC)c(OCCC)c3)c1,5.2596374
CHEMBL2385971,Clc1c(F)ccc(Nc2c(C#N)cncc2-c2ccc(NC(=O)c3ccc(CN4CC[NH+](C)CC4)cc3)cc2)c1,5.5228786
CHEMBL4088200,Clc1cc(Nc2c3c([nH+]cc2)ccc(NC(=O)C2CCC4(OC5(OO4)C4CC6CC5CC(C4)C6)CC2)c3)ccc1,6.8934693
CHEMBL176582,Brc1cc(Nc2ncnc3c2cc2n(C)cnc2c3)ccc1,11
CHEMBL258270,Clc1c(OCc2ncccc2)ccc(Nc2ncnc3[nH]nc(OCCN4CCN(C(=O)C)CC4)c23)c1,8.5228786
CHEMBL441332,O=[N+]([O-])c1c(N)c(Nc2ncnc3c2cncc3)ccc1,7.3899789
CHEMBL213007,Clc1cc(Nc2ncnc3c2cc(OC2CCN(S(=O)(=O)C)CC2)c(OC)c3)c(F)cc1,9
CHEMBL3622626,Clc1c(C(F)(F)F)cc(Nc2ncnc3c2cc(NC(=O)C=C)c(O[C@@H]2COCC2)c3)cc1,6.9800534
CHEMBL246073,Fc1cc(Cn2ncc3c2ccc(NC2=NC=Nn4c2c(COC[C@@H]2C[NH2+]CCC2)cc4)c3)ccc1,6.7212462
CHEMBL3425672,Clc1c(Oc2cc(NC(=O)/C=C/C3CC3)ccc2)nc(Nc2c(OC)cc(N3CC[NH+](C)CC3)cc2)nc1,5.251812
CHEMBL3663923,O=C(Nc1c(C)c(Oc2c(CC)nc(C(=O)N)c(Nc3ccc(N4CC[NH+](C)CC4)cc3)n2)ccc1)C=C,8.9586077
CHEMBL544868,O=[N+]([O-])c1cc2c3ncnc(Nc4ccccc4)c3sc2cc1,7.2365718
CHEMBL3753142,FC(F)(F)c1cc(NC(=O)Nc2sccn2)cc(-c2cnccc2)c1,7.1069598
CHEMBL2385970,Clc1c(F)ccc(Nc2c(C#N)cncc2-c2ccc(NC(=O)/C=C/C[NH+](C)C)cc2)c1,5.4559321
CHEMBL460732,S(=O)(=O)(CCNCCCCOc1cc2c(Nc3ccc(S(=O)(=O)c4ccccc4)cc3)ncnc2cc1)C,7.031517
CHEMBL1914657,FC(F)(F)c1ccc(C(Nc2ncnc3[nH]c(-c4ccc(O)cc4)cc23)C)cc1,5.3364873
CHEMBL447223,Clc1c(F)ccc(Cc2ncnc3c2cc(NC(=O)C=C)cc3)c1,9.1199875
CHEMBL2087355,Brc1cc(Nc2ncnc3c2cc2OCCOCCOCCOc2c3)ccc1,8.3010302
CHEMBL522116,S(Cc1c([O-])c(CSC)cc(C=C2C(=O)Nc3c2cccc3)c1)C,6.3979402
CHEMBL208118,Clc1c(F)c(Nc2ncnc3c2cc(CN([C@@H](C(=O)N)C)C)c(OC)c3)ccc1,8.0457573
CHEMBL4064776,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)NN=Cc2ccc(O)cc2)c(O[C@@H]2COCC2)c3)c1,7.251812
CHEMBL3436355,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2oc(CN4CC[NH+](C)CC4)cc2)cc3)c1,7.90309
CHEMBL31570,Clc1c(F)ccc(Nc2ncnc3c2nc(NC(=O)C=C)c(OCCOC)c3)c1,9.0132284
CHEMBL1095957,O(CCc1ccc(O)cc1)c1cc2c(CC[NH3+])c[nH]c2cc1,5.6840296
CHEMBL511839,S(=O)(=O)(N)c1ccc(Nc2sc3c(Nc4ccccc4)ncnc3n2)cc1,7.0861859
CHEMBL4095623,C(c1oc(Cc2ccccc2)nn1)c1[nH]c2c(n1)cccc2,4.6020598
CHEMBL461781,Clc1c(OCc2nc(CSc3n(-c4ccc(C(F)(F)F)cc4)cnn3)on2)c(Cl)ccc1,5.2006593
CHEMBL3088222,Brc1ccc(/C(=N\NC(=O)c2c(O)cccc2)/Cn2c(C)ncc2[N+](=O)[O-])cc1,5.5883803
CHEMBL1254364,Brc1cc(Nc2nc(N)nc3n(C)c(Cc4c(C)cccc4)cc23)ccc1,4.8927898
CHEMBL1257912,Clc1c(C2=Nc3c(n[nH]c3)Nc3c2cc(NC(=O)C)cc3)cccc1,6.1390634
CHEMBL249511,Clc1c(F)ccc(Nc2ncnc3c2cc(C#Cc2ccccc2)cc3)c1,6.4801722
CHEMBL246072,Fc1cc(Cn2ncc3c2ccc(NC2=NC=Nn4c2c(COCC2CC[NH2+]CC2)cc4)c3)ccc1,6.8860564
CHEMBL3934556,S(=O)(=O)(C)N1CCN(C2CCN(c3cc(OCC)c(Nc4nc(-c5c(-c6cc(C(=O)Nc7c(F)cccc7F)ccc6)nc6n5C=CC=C6)ccn4)cc3)CC2)CC1,6
CHEMBL161956,Brc1cc(Nc2ncnc3c2cc(N(CCO)C)nc3)ccc1,9.6575775
CHEMBL3622679,O=C(Nc1c(O[C@@H]2COCC2)cc2ncnc(Nc3cc(C#C)ccc3)c2c1)/C=C/C[NH2+]C(C)C,8.19382
CHEMBL3233761,Clc1c(F)ccc(Nc2ncnc3sc(NC(=O)CCC[NH+](C)C)cc23)c1,6.0974531
CHEMBL3092318,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)N2CC(O)C2)c(O[C@@H]2COCC2)c3)c1,6.2652001
CHEMBL1944923,S(=O)(=O)(N=C1C(Nc2ccc(C(=O)[O-])cc2)=Nc2c(N1)cccc2)c1ccc(NC(=O)C)cc1,4.4461169
CHEMBL589831,Brc1ccc(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cc1,6.0268722
CHEMBL3671509,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCNC(=S)NCC)c3)cc1,7.0409584
CHEMBL1084117,Clc1c(Nc2nc(C)c(C(=O)Nc3ccc(C)cc3)c(-c3c(O)cc(O)cc3)n2)ccc(N(O)[O-])c1,4.2153826
CHEMBL51320,N(Cc1ccccc1)c1ncnc2c1ccnc2,5.6925039
CHEMBL136511,Brc1cc(Nc2nc[nH+]c3c2cc(N=S(=O)([O-])C=C)cc3)ccc1,8.8538723
CHEMBL3353411,O=C(Nc1c(N(CC[NH+](C)C)C)cc(OC)c(Nc2nc(-c3c4c([nH]c3)cccc4)ccn2)c1)C=C,7.4814858
CHEMBL483234,S(=O)(=O)(Oc1ccc(/C=C/[N+](=O)[O-])cc1)c1ccc(C(=O)N[C@H](C(=O)N[C@H](C(=O)OC(C)(C)C)C)C)cc1,4.3979402
CHEMBL4089588,Brc1cc(Nc2ncnc3c2cc(NC(=O)Nc2ccc(Cl)cc2)cc3)ccc1,7.7144427
CHEMBL3671512,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCNC(=O)NC=C)c3)cc1,7.5376019
